# category	search_term	slug	name
baby-care	formula	https://www.fairprice.com.sg/product/enfagrow-pro-a-growing-up-milk-powder-formula-stage-3-2-x-1-65kg-800g-13284897	Enfagrow Pro A+ Growing Up Milk Powder Formula - Stage 3
baby-care	formula	https://www.fairprice.com.sg/product/nestle-nan-supremepro-h-a-milk-formula-stage-3-800g-13216338	Nestle Nan Supremepro H.A Milk Formula - Stage 3
baby-care	formula	https://www.fairprice.com.sg/product/enfagrow-pro-a-growing-up-milk-powder-formula-stage-3-1-8kg-13200320	Enfagrow Pro A+ Growing Up Milk Powder Formula - Stage 3
baby-care	formula	https://www.fairprice.com.sg/product/isomil-s3-soy-intelli-pro-growing-up-milk-850g-13057291	Abbott Isomil Growing Up Soy Milk Formula - Step 3
baby-care	formula	https://www.fairprice.com.sg/product/friso-gold-growing-up-milk-formula-stage-3-2-x-1-8kg-13270964	Friso Gold Growing Up Milk Formula - Stage 3
baby-care	formula	https://www.fairprice.com.sg/product/enfagrow-pro-a-growing-up-milk-powder-formula-stage-3-800g-13226927	Enfagrow Pro A+ Growing Up Milk Powder Formula - Stage 3
baby-care	formula	https://www.fairprice.com.sg/product/abbott-grow-toddler-growing-up-milk-formula-stage-3-900g-13131001	Abbott Grow Toddler Stage 3 Milk Formula – 1 to 3 Years
baby-care	formula	https://www.fairprice.com.sg/product/karihome-goat-milk-growing-up-formula-stage-3-900g-13210795	Karihome Goat Milk Growing Up Formula - Stage 3
pet-care	cat	https://www.fairprice.com.sg/product/sheba cat-food-tuna-white-meat-snapper-85g-13025654	Sheba Cat Can Food - Tuna White Meat with Chicken in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/tuna-and-white-fish-in-gravy-85g-13101273	Sheba Cat Can Food - Tuna White Meat & White Fish in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/sheba-cat-food-flaked-tuna-white-meat-85g-13007278	Sheba Cat Can Food - Tuna White Meat in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/sheba-cat-can-food---tuna-and-salmon-in-gravy-13089276	Sheba Cat Can Food - Tuna White Meat with Salmon Surimi in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/petpal-cat-can-food-tuna-salmon-in-gravy-85g-13236835	Petpal Cat Can Food - Tuna & Salmon in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/petpal-tuna-snapper-gravy-85g-13254525	Petpal Cat Can Food - Tuna & Snapper in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/sheba-tuna-white-meat-with-shredded-crab-85g-13007272	Sheba Cat Can Food -  Tuna White Meat with Kanikama in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/sheba-cat-can-food---succulent-chicken-breast-with-salmon-13089273	Sheba Cat Can Food - Succulent Chicken Breast with Salmon
pet-care	cat	https://www.fairprice.com.sg/product/petpal-cat-can-food-tuna-in-gravy-85g-13236834	Petpal Cat Can Food - Tuna in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/sheba-cat-food-pure-tuna-white-meat-85g-13007257	Sheba Cat Can Food - Tuna White Meat in Jelly
pet-care	cat	https://www.fairprice.com.sg/product/sheba-cat-food-chicken-flakes-85g-13025653	Sheba Cat Can Food - Tender Chicken Fine Flakes
pet-care	cat	https://www.fairprice.com.sg/product/sheba-cat-can-food-tuna-with-prawn-in-jelly-85g-13007259	Sheba Cat Can Food -  Tuna White Meat with Prawn in Jelly
pet-care	cat	https://www.fairprice.com.sg/product/petpal-cat-can-food-tuna-shrimp-in-gravy-85g-13236833	Petpal Cat Can Food - Tuna & Shrimp in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/fancy-feast-classic-cat-food-tender-liver-chicken-85g-472580	Fancy Feast Classic Cat Food - Tender Liver & Chicken
pet-care	cat	https://www.fairprice.com.sg/product/petpal-chk-breast-w-seabass-85g-13264327	Petpal Cat Can Food - Chicken Breast with Seabass in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/petpal-bentonite-cat-litter-5l-13236832	Petpal Bentonite Cat Litter
pet-care	cat	https://www.fairprice.com.sg/product/petpal-chk-salmon-in-gravy-85g-13264326	Petpal Cat Can Food - Chicken & Salmon in Gravy
pet-care	cat	https://www.fairprice.com.sg/product/catsan-cat-ultra-odour-control-formula-liter-5lt-11004584	Catsan Cat Liter - Ultra Odour Control Formula 
pet-care	cat	https://www.fairprice.com.sg/product/fancy-feast-classic-cat-food-savory-salmon-85g-11473778	Fancy Feast Classic Cat Food - Savory Salmon
pet-care	cat	https://www.fairprice.com.sg/product/petpal-tuna-w-mt-w-shrd-crb-85g-13254526	Petpal Cat Can Food - Tuna with Crab
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-tender-lamb-with-country-vegetables-100g-10623850	Cesar Dog Wet Food - Tender Lamb with Country Vegetables
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-lamb-100g-369092	Cesar Dog Wet Food - Lamb
pet-care	dog	https://www.fairprice.com.sg/product/woosh-antibacterial-pet-wipes-baby-powder-scented-100-per-pack-13242430	Woosh Antibacterial Pet Wipes - Baby Powder Scented
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-salmon-sweet-potato-carrot-85g-13259165	Cesar Dog Wet Food - Salmon Sweet Potato & Carrot
pet-care	dog	https://www.fairprice.com.sg/product/pedigree-dentastix-dog-treat---large-dog-13099579	Pedigree Dentastix Dog Treat - Large Dogs
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-beef-and-vegetables-100g-369084	Cesar Dog Wet Food - Beef and Vegetables
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-prime-beef-with-vegetables-100g-12136693	Cesar Dog Wet Food - Prime Beef with Vegetables
pet-care	dog	https://www.fairprice.com.sg/product/jerhigh-healthy-dog-snacks-carrot-70g-12020455	JerHigh Healthy Dog Snacks - Carrot
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-beef-100g-10414960	Cesar Dog Wet Food - Beef
pet-care	dog	https://www.fairprice.com.sg/product/natures-gift-dog-food-lamb-pasta-vegetable-700g-11252967	Nature's Gift Meal Time Dog Can Food - Lamb Pasta & Vegetables
pet-care	dog	https://www.fairprice.com.sg/product/13066619	SmartHeart Adult Dry Dog Food - Roast Beef
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-chicken-100g-369076	Cesar Dog Wet Food - Chicken
pet-care	dog	https://www.fairprice.com.sg/product/11252932	Nature's Gift Meal Time Dog Can Food - Beef Barley & Vegetables
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-beef-and-liver-100g-369109	Cesar Dog Wet Food - Beef and Liver
pet-care	dog	https://www.fairprice.com.sg/product/purina-supercoat-adult-small-breed-dry-dog-food-chicken-1-4kg-13236512	Purina Supercoat Adult Small Breed Dry Dog Food - Chicken
pet-care	dog	https://www.fairprice.com.sg/product/pedigree-dog-food-home-style-beef-700g-11228318	Pedigree Home Style Dog Wet Food - Beef
pet-care	dog	https://www.fairprice.com.sg/product/jerhigh-energy-dog-snacks-beef-70g-13093611	JerHigh Energy Dog Snacks - Beef
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-australian-beef-85g-13194009	Cesar Dog Wet Food - Australian Beef
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-free-range-chicken-85g-13194005	Cesar Dog Wet Food - Free Range Chicken
pet-care	dog	https://www.fairprice.com.sg/product/cesar-dog-wet-food-australian-turkey-85g-13194006	Cesar Dog Wet Food - Australian Turkey
pet-care	food	https://www.fairprice.com.sg/product/delicato-chicken-breast-black-pepper-90g-13270264	Delicato Chicken Breast - Black Pepper
pet-care	food	https://www.fairprice.com.sg/product/narcissus-whole-mushrooms-425g-10458605	Narcissus Can Food - Whole Mushrooms
pet-care	food	https://www.fairprice.com.sg/product/narcissus-braised-peanuts-170g-13055480	Narcissus Can Food - Braised Peanuts
pet-care	food	https://www.fairprice.com.sg/product/nissin-instant-noodles-sesame-oil-5s-x-85g-54479	Nissin Instant Noodles - Sesame Oil
pet-care	food	https://www.fairprice.com.sg/product/narcissus-whole-mushrooms-198g-30809	Narcissus Can Food - Whole Mushrooms
pet-care	food	https://www.fairprice.com.sg/product/narcissus-spiced-pork-cubes-142g-13056856	Narcissus Can Food - Spiced Pork Cubes
pet-care	food	https://www.fairprice.com.sg/product/narcissus-can-food-minced-pork-with-bean-paste-180g-13055485	Narcissus Can Food - Minced Pork with Bean Paste
pet-care	food	https://www.fairprice.com.sg/product/best-foods-mayonnaise-430ml-113027	Best Foods Mayonnaise
pet-care	food	https://www.fairprice.com.sg/product/nissin-cup-noodle-kyushu-white-75g-13072127	Nissin Instant Cup Noodles - Kyushu White
pet-care	food	https://www.fairprice.com.sg/product/narcissus-pork-leg-with-mushroom-397g-13056873	Narcissus Can Food - Pork Leg with Mushroom
frozen	cream	https://www.fairprice.com.sg/product/pringles-p-crisps-sour-crm-on-42g-12713750	Pringles Potato Crisps - Sour Cream & Onion
frozen	cream	https://www.fairprice.com.sg/product/bulla-splits-ice-cream-sticks-lemon-lime-raspberry-mango-10-per-pack-13285022	Bulla Splits Ice Cream Sticks - Lemon-Lime, Raspberry, Mango
frozen	cream	https://www.fairprice.com.sg/product/bulla-splits-ice-cream-sticks-orange-tropical-wildberry-10-per-pack-13285019	Bulla Splits Ice Cream Sticks - Orange, Tropical, Wildberry
frozen	cream	https://www.fairprice.com.sg/product/pringles-potato-crisps-sour-cream-onion-12-x-134g-ctn-12712613	Pringles Potato Crisps - Sour Cream & Onion
frozen	cream	https://www.fairprice.com.sg/product/bulla-splits-ice-cream-sticks-raspberry-10-per-pack-13285008	Bulla Splits Ice Cream Sticks - Raspberry
frozen	cream	https://www.fairprice.com.sg/product/f-n-can-drink-cool-ice-cream-soda-24-x-325ml-ctn-10020084	F & N Can Drink - Cool Ice Cream Soda
frozen	cream	https://www.fairprice.com.sg/product/fanta-can-drink-cream-soda-12-x-320ml-13275045	Fanta Can Drink - Cream Soda
frozen	cream	https://www.fairprice.com.sg/product/pringles-potato-crisps-sour-cream-onion-150g-12387644	Pringles Potato Crisps - Sour Cream & Onion
frozen	cream	https://www.fairprice.com.sg/product/f-n-flavoured-bottle-drink-cool-ice-cream-soda-12-x-1-5l-ctn-11470999	F & N Flavoured Bottle Drink - Cool Ice Cream Soda
frozen	cream	https://www.fairprice.com.sg/product/hup-seng-special-cream-cracker-10s-225g-11157740	Hup Seng Crackers - Cream (Special)
frozen	cream	https://www.fairprice.com.sg/product/fairprice-uht-kids-full-cream-packet-milk-freshmilk-24-x-200ml-ctn-12710304	FairPrice UHT Kids Full Cream Packet Milk - FreshMilk
frozen	cream	https://www.fairprice.com.sg/product/milkmaid-condensed-milk-full-cream-high-calcium-392g-13043358	Milkmaid Sweetened Condensed Milk - Full Cream (High Calcium)
frozen	cream	https://www.fairprice.com.sg/product/kara-coconut-cream-200ml-91570	Kara UHT Coconut Packet Cream
frozen	cream	https://www.fairprice.com.sg/product/fairprice-uht-milk-full-cream-1lt-11898581	FairPrice UHT Milk - Full Cream
frozen	cream	https://www.fairprice.com.sg/product/cif-cream-surface-cleanser-lemon-660g-13195660	Cif Cream Surface Cleanser - Lemon
frozen	cream	https://www.fairprice.com.sg/product/fairprice-uht-kids-full-cream-packet-milk-fresh-milk-6-x-200ml-13165083	FairPrice UHT Kids Full Cream Packet Milk - Fresh Milk
frozen	cream	https://www.fairprice.com.sg/product/campbell-s-condensed-soup-cream-of-mushroom-290g-274663	Campbell's Condensed Soup - Cream of Mushroom
frozen	cream	https://www.fairprice.com.sg/product/magnum-mini-ice-cream-almond-6-x-60ml-13034330	Magnum Mini Ice Cream - Almond
frozen	cream	https://www.fairprice.com.sg/product/marigold-king-of-kings-premium-evaporated-milk-full-cream-395g-13031760	Marigold Evaporated Milk - King Of Kings (Full Cream)
frozen	cream	https://www.fairprice.com.sg/product/hup-seng-cream-crackers-428g-12374819	Hup Seng Crackers - Cream
frozen	dumplings	https://www.fairprice.com.sg/product/tian-tian-mian-dian-dumplings-cabbage-pork-500g-13177581	Tian Tian Mian Dian Dumplings - Cabbage & Pork
frozen	dumplings	https://www.fairprice.com.sg/product/golden-chef-dumpling-cabbage-pork-400g-13227076	Golden Chef Dumpling - Cabbage & Pork
frozen	dumplings	https://www.fairprice.com.sg/product/xin-jia-fu-dumpling-chives-pork-500g-13180760	Xin Jia Fu Dumpling - Chives & Pork
frozen	dumplings	https://www.fairprice.com.sg/product/golden-chef-dumpling-chive-pork-400g-13227077	Golden Chef Dumpling - Chive & Pork
frozen	dumplings	https://www.fairprice.com.sg/product/nan-xiang-frozen-dumplings-cabbage-pork-400g-13165349	Nan Xiang Frozen Dumplings - Cabbage Pork
frozen	dumplings	https://www.fairprice.com.sg/product/cp-shrimp-wonton-12s-11208413	CP Shrimp Wonton - Whole Shrimp
frozen	dumplings	https://www.fairprice.com.sg/product/tian-tian-mian-dian-dumplings-mushroom-pork-500g-13177580	Tian Tian Mian Dian Dumplings - Mushroom & Pork
frozen	dumplings	https://www.fairprice.com.sg/product/gldn-chef-xiaolongbao-original-500g-13255767	Golden Chef Xiao Long Bao - Original
frozen	dumplings	https://www.fairprice.com.sg/product/cp-easy-snack-japanese-crispy-gyoza-350g-13087349	CP Easy Snack - Japanese Crispy Gyoza
frozen	dumplings	https://www.fairprice.com.sg/product/cp-chicken-gyoza-400g-13028047	CP Chicken Gyoza
frozen	dumplings	https://www.fairprice.com.sg/product/ajinomoto-japanese-style-hane-gyoza-pork-276g-13259651	Ajinomoto Japanese Style Hane Gyoza Pork
frozen	dumplings	https://www.fairprice.com.sg/product/cp-shrimp-wonton-jumbo-194g-8-per-pack-13096357	CP Shrimp Wonton - Jumbo
frozen	dumplings	https://www.fairprice.com.sg/product/cj-bibigo-frozen-crispy-dumplings-pork-vegetables-500g-13055241	CJ Bibigo Frozen Crispy Dumplings - Pork & Vegetables
frozen	dumplings	https://www.fairprice.com.sg/product/cj-bibigo-mandu-vegetables-seafood-805g-13199725	CJ Bibigo Mandu - Vegetables & Seafood
frozen	dumplings	https://www.fairprice.com.sg/product/cp-pork-chicken-gyoza-suki-sauce-370g-20-per-pack-13065265	CP Pork & Chicken Gyoza - Suki Sauce
frozen	dumplings	https://www.fairprice.com.sg/product/fairprice-frozen-whole-shrimp-wonton-144g-12-per-pack-12085013	FairPrice Frozen Whole Shrimp Wonton
frozen	dumplings	https://www.fairprice.com.sg/product/ajinomoto-gyoza-pops-chicken-vegetables-260g-13259709	Ajinomoto Gyoza Pops Chicken & Vegetables
frozen	dumplings	https://www.fairprice.com.sg/product/gldn-chef-xiaolongbao-s-onion-500g-13255723	Golden Chef Xiao Long Bao - Spring Onion
frozen	dumplings	https://www.fairprice.com.sg/product/cp-shirmp-wonton-in-tom-yum-soup-126g-13207866	CP Shrimp Wonton - Tom Yum Soup
frozen	dumplings	https://www.fairprice.com.sg/product/cp-fried-shrimp-wonton-130g-13235029	CP Fried Shrimp Wonton
frozen	frozen	https://www.fairprice.com.sg/product/seara-freshly-frozen-chicken-legs-boneless-2kg-13176928	Seara Frozen Chicken - Legs (Boneless)
frozen	frozen	https://www.fairprice.com.sg/product/seara-iqf-chicken-wings-mid-joint-1kg-13204200	Seara IQF Chicken Wings - Mid-Joint
frozen	frozen	https://www.fairprice.com.sg/product/seara-freshly-frozen-chicken-wings-2kg-13174421	Seara Frozen Chicken Wings
frozen	frozen	https://www.fairprice.com.sg/product/ocean-fresh-delite-frozen-salmon-portion-500g-13106181	Ocean Fresh Delite Frozen Salmon Portion
frozen	frozen	https://www.fairprice.com.sg/product/sadia-frozen-chicken-boneless-leg-meat-2kg-10849841	Sadia Frozen Chicken Boneless Leg Meat
frozen	frozen	https://www.fairprice.com.sg/product/sadia-frozen-chicken-thigh-900g-10785956	Sadia Frozen Chicken Thigh
frozen	frozen	https://www.fairprice.com.sg/product/sadia-frozen-chicken-drumsticks-900g-10785972	Sadia Frozen Chicken Drumsticks
frozen	frozen	https://www.fairprice.com.sg/product/seawaves-frozen-premium-cuttlefish-ball-200g-13026839	Seawaves Frozen Premium Cuttlefish Ball
frozen	frozen	https://www.fairprice.com.sg/product/okeanoss-iqf-shrimp-meat-tail-off-400g-13047093	Okeanoss Frozen IQF Shrimp Meat (Tail Off)
frozen	frozen	https://www.fairprice.com.sg/product/sadia-frozen-chicken-3-joint-wings-2kg-13242732	Sadia Frozen Chicken - 3 Joint Wings
